DEALER_ID,DEALER_NAME,DEALER_BRANCH,Pincode,City,State,Category,FOS_NAME,FOS_CODE,STATUS
296880240,Dealer_1502,Branch_86,411168,Pune,Maharashtra,Apparels,FOS_1502,934342636,Inactive
237388813,Dealer_1503,Branch_13,411058,Pune,Maharashtra,Small Appliances,FOS_1503,944517794,Mod Active
822276533,Dealer_1504,Branch_47,411437,Pune,Maharashtra,Insurance,FOS_1504,922067402,Active
157409810,Dealer_1505,Branch_6,411592,Pune,Maharashtra,Crockery And House Hold Items,FOS_1505,908185912,Mod Active
939345487,Dealer_1506,Branch_50,411575,Pune,Maharashtra,Paints And Hardware,FOS_1506,951816999,Inactive
551644217,Dealer_1507,Branch_87,411561,Pune,Maharashtra,Apparels,FOS_1507,961974382,Mod Active
747278721,Dealer_1508,Branch_12,411138,Pune,Maharashtra,Watches,FOS_1508,941685773,Inactive
540812106,Dealer_1509,Branch_39,411875,Pune,Maharashtra,Handicrafts,FOS_1509,969296360,Active
245956311,Dealer_1510,Branch_69,411234,Pune,Maharashtra,Power Tools,FOS_1510,986578006,Inactive
260628943,Dealer_1511,Branch_14,411264,Pune,Maharashtra,LFR,FOS_1511,913168308,Mod Active
838827138,Dealer_1512,Branch_81,411288,Pune,Maharashtra,Travel Agencies,FOS_1512,998715578,Inactive
651513307,Dealer_1513,Branch_32,411963,Pune,Maharashtra,Power Tools,FOS_1513,983251850,Active
227297101,Dealer_1514,Branch_85,411202,Pune,Maharashtra,Bike Accessories,FOS_1514,928442530,Active
720735804,Dealer_1515,Branch_8,411119,Pune,Maharashtra,Pets Accessories,FOS_1515,998855794,Mod Active
809840176,Dealer_1516,Branch_40,411916,Pune,Maharashtra,Paints And Hardware,FOS_1516,908773949,Mod Active
208592856,Dealer_1517,Branch_77,411045,Pune,Maharashtra,Departmental Stores,FOS_1517,950199097,Mod Active
175804810,Dealer_1518,Branch_46,411397,Pune,Maharashtra,E-Bike,FOS_1518,935905515,Active
545001787,Dealer_1519,Branch_31,411771,Pune,Maharashtra,Car Accessories / Auto Ancillaries,FOS_1519,926821096,Active
903260065,Dealer_1520,Branch_40,411249,Pune,Maharashtra,Watches,FOS_1520,951225250,Inactive
333213913,Dealer_1521,Branch_71,411567,Pune,Maharashtra,Tyres,FOS_1521,928765253,Active
423065798,Dealer_1522,Branch_46,411607,Pune,Maharashtra,Large Applainces,FOS_1522,933543821,Mod Active
829005420,Dealer_1523,Branch_17,411506,Pune,Maharashtra,Small Appliances,FOS_1523,914177026,Active
258391276,Dealer_1524,Branch_56,411390,Pune,Maharashtra,Power Tools,FOS_1524,943685027,Inactive
439138037,Dealer_1525,Branch_84,411228,Pune,Maharashtra,High End Stationery,FOS_1525,999014986,Mod Active
846263151,Dealer_1526,Branch_94,411016,Pune,Maharashtra,Computer Accessories,FOS_1526,954781131,Inactive
724155290,Dealer_1527,Branch_24,411628,Pune,Maharashtra,Medical Accessories,FOS_1527,983710644,Active
819421844,Dealer_1528,Branch_36,411577,Pune,Maharashtra,E-Bike,FOS_1528,929746128,Mod Active
237175780,Dealer_1529,Branch_14,411545,Pune,Maharashtra,Sewing Machines.,FOS_1529,957479982,Active
139565850,Dealer_1530,Branch_80,411033,Pune,Maharashtra,LFR,FOS_1530,988449013,Inactive
519468753,Dealer_1531,Branch_95,411805,Pune,Maharashtra,Bike Accessories,FOS_1531,947140369,Mod Active
233519324,Dealer_1532,Branch_8,411551,Pune,Maharashtra,Sports Equipment,FOS_1532,945916218,Mod Active
259915075,Dealer_1533,Branch_82,411044,Pune,Maharashtra,Computer Accessories,FOS_1533,939754627,Mod Active
760049857,Dealer_1534,Branch_2,411047,Pune,Maharashtra,LFR,FOS_1534,906018089,Inactive
402419070,Dealer_1535,Branch_62,411087,Pune,Maharashtra,Toys,FOS_1535,900965123,Active
814765957,Dealer_1536,Branch_89,411249,Pune,Maharashtra,Apparels,FOS_1536,970652766,Active
152760253,Dealer_1537,Branch_16,411724,Pune,Maharashtra,Medical Accessories,FOS_1537,993669087,Inactive
364692386,Dealer_1538,Branch_28,411860,Pune,Maharashtra,Power Backup,FOS_1538,982157770,Inactive
972825559,Dealer_1539,Branch_15,411188,Pune,Maharashtra,High End Stationery,FOS_1539,993529951,Mod Active
527417231,Dealer_1540,Branch_10,411590,Pune,Maharashtra,LFR,FOS_1540,953412575,Inactive
651790257,Dealer_1541,Branch_10,411747,Pune,Maharashtra,Small Appliances,FOS_1541,940730621,Inactive
753242302,Dealer_1542,Branch_12,411960,Pune,Maharashtra,Cycles,FOS_1542,970201786,Inactive
914817916,Dealer_1543,Branch_22,411671,Pune,Maharashtra,Eyewear,FOS_1543,988017283,Mod Active
428097575,Dealer_1544,Branch_72,411682,Pune,Maharashtra,Paints And Hardware,FOS_1544,922026266,Inactive
608034782,Dealer_1545,Branch_90,411910,Pune,Maharashtra,Pharmacy,FOS_1545,950623619,Active
594065556,Dealer_1546,Branch_60,411380,Pune,Maharashtra,Cycles,FOS_1546,998715184,Active
734568453,Dealer_1547,Branch_44,411912,Pune,Maharashtra,LFR,FOS_1547,957455617,Mod Active
772821586,Dealer_1548,Branch_91,411874,Pune,Maharashtra,Home Security Systems,FOS_1548,977667018,Mod Active
738826337,Dealer_1549,Branch_31,411152,Pune,Maharashtra,LFR,FOS_1549,971548704,Mod Active
113200559,Dealer_1550,Branch_59,411476,Pune,Maharashtra,Home Security Systems,FOS_1550,930748324,Active
142743926,Dealer_1551,Branch_25,411037,Pune,Maharashtra,Remi Gas Kit,FOS_1551,996772745,Mod Active
703638123,Dealer_1552,Branch_11,411402,Pune,Maharashtra,Spa And Salon,FOS_1552,994046465,Inactive
449788698,Dealer_1553,Branch_78,411671,Pune,Maharashtra,Small Appliances,FOS_1553,921403996,Active
849166393,Dealer_1554,Branch_14,411603,Pune,Maharashtra,Watches,FOS_1554,960399712,Mod Active
729425878,Dealer_1555,Branch_45,411897,Pune,Maharashtra,Fragmented Multi Brand Stores,FOS_1555,953744202,Inactive
369205940,Dealer_1556,Branch_42,411053,Pune,Maharashtra,Watches,FOS_1556,955316368,Inactive
960763467,Dealer_1557,Branch_18,411272,Pune,Maharashtra,Sports Equipment,FOS_1557,996629778,Mod Active
550471200,Dealer_1558,Branch_70,411689,Pune,Maharashtra,Gyms And Spas,FOS_1558,977229533,Active
733655945,Dealer_1559,Branch_11,411947,Pune,Maharashtra,Water Purifier,FOS_1559,927822364,Active
871190056,Dealer_1560,Branch_94,411341,Pune,Maharashtra,Fragmented Multi Brand Stores,FOS_1560,915030678,Mod Active
907220565,Dealer_1561,Branch_11,411589,Pune,Maharashtra,Diagnostics,FOS_1561,977605402,Active
501304825,Dealer_1562,Branch_10,411601,Pune,Maharashtra,Hotels,FOS_1562,921245433,Mod Active
827393935,Dealer_1563,Branch_27,411184,Pune,Maharashtra,Musical Instruments,FOS_1563,916006168,Active
387494708,Dealer_1564,Branch_72,411605,Pune,Maharashtra,Luggage,FOS_1564,934908564,Mod Active
102329568,Dealer_1565,Branch_40,411343,Pune,Maharashtra,Crockery And House Hold Items,FOS_1565,929144355,Mod Active
493040972,Dealer_1566,Branch_86,411627,Pune,Maharashtra,Car Accessories / Auto Ancillaries,FOS_1566,907247334,Active
829385484,Dealer_1567,Branch_76,411213,Pune,Maharashtra,Car Accessories / Auto Ancillaries,FOS_1567,941184481,Active
908395386,Dealer_1568,Branch_35,411850,Pune,Maharashtra,Cycles,FOS_1568,972062180,Inactive
741915706,Dealer_1569,Branch_24,411557,Pune,Maharashtra,Cycles,FOS_1569,963355752,Inactive
632905941,Dealer_1570,Branch_49,411723,Pune,Maharashtra,Musical Instruments,FOS_1570,978201509,Mod Active
223734670,Dealer_1571,Branch_56,411723,Pune,Maharashtra,Home Security Systems,FOS_1571,957618768,Inactive
167796359,Dealer_1572,Branch_3,411800,Pune,Maharashtra,Remi Gas Kit,FOS_1572,992027225,Active
308690285,Dealer_1573,Branch_35,411927,Pune,Maharashtra,Travel Agencies,FOS_1573,936249382,Mod Active
663643592,Dealer_1574,Branch_8,411673,Pune,Maharashtra,Gyms And Spas,FOS_1574,927159208,Mod Active
243239155,Dealer_1575,Branch_24,411316,Pune,Maharashtra,Spa And Salon,FOS_1575,990742132,Active
978575738,Dealer_1576,Branch_92,411435,Pune,Maharashtra,Insurance,FOS_1576,946765246,Active
922247100,Dealer_1577,Branch_64,411810,Pune,Maharashtra,High End Stationery,FOS_1577,996285481,Mod Active
507937373,Dealer_1578,Branch_68,411638,Pune,Maharashtra,Computer Accessories,FOS_1578,904149213,Active
907997971,Dealer_1579,Branch_55,411529,Pune,Maharashtra,Crockery And House Hold Items,FOS_1579,989480858,Inactive
123388286,Dealer_1580,Branch_40,411591,Pune,Maharashtra,Gyms And Spas,FOS_1580,910165277,Inactive
301771023,Dealer_1581,Branch_2,411799,Pune,Maharashtra,Eyewear,FOS_1581,942649090,Mod Active
351491604,Dealer_1582,Branch_71,411271,Pune,Maharashtra,Power Tools,FOS_1582,943214756,Inactive
892861672,Dealer_1583,Branch_70,411089,Pune,Maharashtra,Vehicle Care / Servicing,FOS_1583,972305998,Active
194499030,Dealer_1584,Branch_8,411602,Pune,Maharashtra,Furnishing,FOS_1584,998366474,Active
722176411,Dealer_1585,Branch_81,411723,Pune,Maharashtra,Crockery And House Hold Items,FOS_1585,931186455,Inactive
514273815,Dealer_1586,Branch_25,411453,Pune,Maharashtra,Spa And Salon,FOS_1586,929428135,Inactive
453845081,Dealer_1587,Branch_90,411560,Pune,Maharashtra,Tyres,FOS_1587,930147562,Inactive
983829532,Dealer_1588,Branch_57,411520,Pune,Maharashtra,Departmental Stores,FOS_1588,996798546,Mod Active
766608182,Dealer_1589,Branch_42,411979,Pune,Maharashtra,Pharmacy,FOS_1589,975592601,Inactive
641872202,Dealer_1590,Branch_78,411826,Pune,Maharashtra,Departmental Stores,FOS_1590,988629692,Active
959025674,Dealer_1591,Branch_16,411824,Pune,Maharashtra,Bike Accessories,FOS_1591,933963828,Inactive
957423724,Dealer_1592,Branch_18,411958,Pune,Maharashtra,High End Stationery,FOS_1592,989241836,Active
586370445,Dealer_1593,Branch_64,411189,Pune,Maharashtra,Furnishing,FOS_1593,911711544,Active
293009098,Dealer_1594,Branch_49,411921,Pune,Maharashtra,Sewing Machines.,FOS_1594,955492909,Inactive
520191201,Dealer_1595,Branch_92,411180,Pune,Maharashtra,Furnishing,FOS_1595,925206312,Active
687829117,Dealer_1596,Branch_94,411348,Pune,Maharashtra,Computer Accessories,FOS_1596,935115626,Inactive
878460959,Dealer_1597,Branch_21,411293,Pune,Maharashtra,Large Applainces,FOS_1597,979359847,Inactive
492213113,Dealer_1598,Branch_74,411830,Pune,Maharashtra,LFR,FOS_1598,910785766,Active
431476631,Dealer_1599,Branch_57,411402,Pune,Maharashtra,Spa And Salon,FOS_1599,992239150,Inactive
119036516,Dealer_1600,Branch_64,411355,Pune,Maharashtra,Others,FOS_1600,956226907,Mod Active
869605653,Dealer_1601,Branch_17,411281,Pune,Maharashtra,Departmental Stores,FOS_1601,904441416,Inactive
121809942,Dealer_1602,Branch_90,411599,Pune,Maharashtra,Hotels,FOS_1602,931100352,Mod Active
930287034,Dealer_1603,Branch_40,411146,Pune,Maharashtra,Fragmented Multi Brand Stores,FOS_1603,959905425,Active
790878826,Dealer_1604,Branch_74,411543,Pune,Maharashtra,Eyewear,FOS_1604,965117452,Inactive
867082687,Dealer_1605,Branch_24,411898,Pune,Maharashtra,Cycles,FOS_1605,991847289,Active
739722528,Dealer_1606,Branch_46,411251,Pune,Maharashtra,Handicrafts,FOS_1606,949183118,Active
919629094,Dealer_1607,Branch_87,411267,Pune,Maharashtra,Small Appliances,FOS_1607,942251047,Active
837633204,Dealer_1608,Branch_57,411069,Pune,Maharashtra,Pharmacy,FOS_1608,942043898,Inactive
850755604,Dealer_1609,Branch_70,411808,Pune,Maharashtra,Gyms And Spas,FOS_1609,998931910,Mod Active
874050682,Dealer_1610,Branch_85,411731,Pune,Maharashtra,Luggage,FOS_1610,967003803,Inactive
746427048,Dealer_1611,Branch_45,411563,Pune,Maharashtra,Medical Accessories,FOS_1611,901133937,Inactive
966650307,Dealer_1612,Branch_49,411081,Pune,Maharashtra,Pets Accessories,FOS_1612,999242763,Inactive
735111657,Dealer_1613,Branch_50,411523,Pune,Maharashtra,Pharmacy,FOS_1613,998221074,Active
298101984,Dealer_1614,Branch_94,411027,Pune,Maharashtra,Furnishing,FOS_1614,999929750,Active
295162296,Dealer_1615,Branch_97,411136,Pune,Maharashtra,Water Purifier,FOS_1615,918454812,Active
493708529,Dealer_1616,Branch_35,411027,Pune,Maharashtra,Power Tools,FOS_1616,996211396,Inactive
502974814,Dealer_1617,Branch_20,411844,Pune,Maharashtra,Bike Accessories,FOS_1617,999566758,Mod Active
620245714,Dealer_1618,Branch_3,411271,Pune,Maharashtra,Musical Instruments,FOS_1618,908057511,Inactive
270306036,Dealer_1619,Branch_4,411594,Pune,Maharashtra,Handicrafts,FOS_1619,967376257,Active
520004746,Dealer_1620,Branch_23,411916,Pune,Maharashtra,LFR,FOS_1620,993838262,Inactive
667361753,Dealer_1621,Branch_52,411255,Pune,Maharashtra,Apparels,FOS_1621,995107469,Inactive
542307760,Dealer_1622,Branch_16,411932,Pune,Maharashtra,Diagnostics,FOS_1622,904621213,Mod Active
594758232,Dealer_1623,Branch_39,411885,Pune,Maharashtra,Small Appliances,FOS_1623,961359914,Mod Active
936103708,Dealer_1624,Branch_2,411133,Pune,Maharashtra,Computer Accessories,FOS_1624,977012846,Mod Active
817520438,Dealer_1625,Branch_64,411861,Pune,Maharashtra,Tyres,FOS_1625,963718337,Mod Active
402717065,Dealer_1626,Branch_11,411388,Pune,Maharashtra,Power Backup,FOS_1626,918300343,Inactive
498441240,Dealer_1627,Branch_99,411375,Pune,Maharashtra,Remi Gas Kit,FOS_1627,998297761,Inactive
420711478,Dealer_1628,Branch_86,411265,Pune,Maharashtra,Toys,FOS_1628,987068616,Inactive
243930574,Dealer_1629,Branch_39,411950,Pune,Maharashtra,Sports Equipment,FOS_1629,960604994,Active
905623156,Dealer_1630,Branch_53,411548,Pune,Maharashtra,Handicrafts,FOS_1630,975008515,Inactive
250309021,Dealer_1631,Branch_63,411294,Pune,Maharashtra,Eyewear,FOS_1631,957310181,Active
753687869,Dealer_1632,Branch_25,411313,Pune,Maharashtra,Medical Accessories,FOS_1632,905246029,Mod Active
681793792,Dealer_1633,Branch_11,411519,Pune,Maharashtra,Pets Accessories,FOS_1633,983839610,Active
179347485,Dealer_1634,Branch_40,411854,Pune,Maharashtra,Hotels,FOS_1634,983331166,Inactive
418622144,Dealer_1635,Branch_97,411458,Pune,Maharashtra,Footwear,FOS_1635,924934397,Inactive
594953385,Dealer_1636,Branch_64,411642,Pune,Maharashtra,Fragmented Multi Brand Stores,FOS_1636,998699021,Inactive
507741415,Dealer_1637,Branch_75,411659,Pune,Maharashtra,Others,FOS_1637,905914368,Inactive
183033269,Dealer_1638,Branch_53,411824,Pune,Maharashtra,Home Security Systems,FOS_1638,991017939,Active
711374024,Dealer_1639,Branch_25,411415,Pune,Maharashtra,Water Purifier,FOS_1639,959483473,Active
129631134,Dealer_1640,Branch_45,411458,Pune,Maharashtra,Musical Instruments,FOS_1640,907878748,Mod Active
102371234,Dealer_1641,Branch_75,411641,Pune,Maharashtra,Spa And Salon,FOS_1641,966176512,Mod Active
766583482,Dealer_1642,Branch_6,411771,Pune,Maharashtra,Luggage,FOS_1642,973776137,Inactive
552647195,Dealer_1643,Branch_40,411098,Pune,Maharashtra,E-Bike,FOS_1643,955427576,Inactive
477962036,Dealer_1644,Branch_65,411062,Pune,Maharashtra,Pharmacy,FOS_1644,980340187,Active
368575099,Dealer_1645,Branch_42,411755,Pune,Maharashtra,Departmental Stores,FOS_1645,943941451,Mod Active
319860049,Dealer_1646,Branch_32,411772,Pune,Maharashtra,Gyms And Spas,FOS_1646,991746010,Inactive
160408080,Dealer_1647,Branch_98,411360,Pune,Maharashtra,E-Bike,FOS_1647,921065713,Active
129423727,Dealer_1648,Branch_67,411160,Pune,Maharashtra,Bike Accessories,FOS_1648,950788922,Inactive
570233251,Dealer_1649,Branch_83,411179,Pune,Maharashtra,Medical Accessories,FOS_1649,943385562,Inactive
335004917,Dealer_1650,Branch_4,411808,Pune,Maharashtra,Diagnostics,FOS_1650,983463651,Active
728581844,Dealer_1651,Branch_47,411213,Pune,Maharashtra,Apparels,FOS_1651,997292896,Active
752852908,Dealer_1652,Branch_56,411767,Pune,Maharashtra,Car Accessories / Auto Ancillaries,FOS_1652,967546591,Inactive
778250894,Dealer_1653,Branch_39,411705,Pune,Maharashtra,Musical Instruments,FOS_1653,912198903,Mod Active
763566321,Dealer_1654,Branch_9,411364,Pune,Maharashtra,Large Applainces,FOS_1654,916159697,Mod Active
746792767,Dealer_1655,Branch_3,411377,Pune,Maharashtra,Gyms And Spas,FOS_1655,984329047,Inactive
273938573,Dealer_1656,Branch_78,411564,Pune,Maharashtra,Travel Agencies,FOS_1656,966549042,Active
867313240,Dealer_1657,Branch_19,411931,Pune,Maharashtra,Remi Gas Kit,FOS_1657,911919860,Mod Active
156560673,Dealer_1658,Branch_42,411315,Pune,Maharashtra,Lighting,FOS_1658,934712137,Inactive
828520014,Dealer_1659,Branch_96,411033,Pune,Maharashtra,Sewing Machines.,FOS_1659,957398581,Inactive
521752783,Dealer_1660,Branch_39,411468,Pune,Maharashtra,Fragmented Multi Brand Stores,FOS_1660,978713335,Mod Active
193722818,Dealer_1661,Branch_74,411551,Pune,Maharashtra,Small Appliances,FOS_1661,938580764,Active
686488828,Dealer_1662,Branch_58,411163,Pune,Maharashtra,Furnishing,FOS_1662,904300800,Mod Active
342622714,Dealer_1663,Branch_69,411589,Pune,Maharashtra,Lighting,FOS_1663,948302227,Active
752148445,Dealer_1664,Branch_72,411369,Pune,Maharashtra,Hotels,FOS_1664,964786337,Inactive
251935482,Dealer_1665,Branch_50,411963,Pune,Maharashtra,Pets Accessories,FOS_1665,946463722,Inactive
246276450,Dealer_1666,Branch_39,411612,Pune,Maharashtra,Water Purifier,FOS_1666,989566109,Mod Active
436704100,Dealer_1667,Branch_53,411699,Pune,Maharashtra,Water Purifier,FOS_1667,957002875,Active
929396872,Dealer_1668,Branch_85,411759,Pune,Maharashtra,Travel Agencies,FOS_1668,900304450,Active
697844247,Dealer_1669,Branch_10,411875,Pune,Maharashtra,Crockery And House Hold Items,FOS_1669,929864135,Inactive
446086676,Dealer_1670,Branch_36,411757,Pune,Maharashtra,Large Applainces,FOS_1670,981280229,Mod Active
279943410,Dealer_1671,Branch_55,411858,Pune,Maharashtra,Bike Accessories,FOS_1671,951225112,Inactive
350786843,Dealer_1672,Branch_93,411667,Pune,Maharashtra,Fragmented Multi Brand Stores,FOS_1672,908283609,Mod Active
966676365,Dealer_1673,Branch_76,411722,Pune,Maharashtra,Handicrafts,FOS_1673,909069453,Mod Active
157100857,Dealer_1674,Branch_80,411465,Pune,Maharashtra,Water Purifier,FOS_1674,963121640,Mod Active
281651486,Dealer_1675,Branch_95,411532,Pune,Maharashtra,Computer Accessories,FOS_1675,908509948,Mod Active
245200757,Dealer_1676,Branch_92,411044,Pune,Maharashtra,Apparels,FOS_1676,906561284,Inactive
721983743,Dealer_1677,Branch_46,411743,Pune,Maharashtra,Pets Accessories,FOS_1677,957226359,Inactive
683387242,Dealer_1678,Branch_98,411769,Pune,Maharashtra,Departmental Stores,FOS_1678,969904873,Active
509049828,Dealer_1679,Branch_24,411244,Pune,Maharashtra,Sports Equipment,FOS_1679,973435616,Inactive
540387770,Dealer_1680,Branch_56,411711,Pune,Maharashtra,Power Backup,FOS_1680,950439606,Mod Active
370973133,Dealer_1681,Branch_31,411414,Pune,Maharashtra,Luggage,FOS_1681,959604431,Mod Active
711101102,Dealer_1682,Branch_61,411619,Pune,Maharashtra,Pets Accessories,FOS_1682,999034288,Mod Active
729471133,Dealer_1683,Branch_99,411744,Pune,Maharashtra,Vehicle Care / Servicing,FOS_1683,963265661,Mod Active
699422371,Dealer_1684,Branch_95,411407,Pune,Maharashtra,Small Appliances,FOS_1684,999385473,Mod Active
923442065,Dealer_1685,Branch_16,411534,Pune,Maharashtra,Paints And Hardware,FOS_1685,926501868,Mod Active
177116373,Dealer_1686,Branch_89,411091,Pune,Maharashtra,High End Stationery,FOS_1686,994426051,Inactive
896535689,Dealer_1687,Branch_61,411272,Pune,Maharashtra,Furnishing,FOS_1687,940433076,Active
764153435,Dealer_1688,Branch_45,411271,Pune,Maharashtra,Footwear,FOS_1688,960669617,Inactive
173825153,Dealer_1689,Branch_49,411166,Pune,Maharashtra,Power Backup,FOS_1689,914293861,Mod Active
536537287,Dealer_1690,Branch_22,411757,Pune,Maharashtra,High End Stationery,FOS_1690,950082785,Mod Active
386976375,Dealer_1691,Branch_49,411630,Pune,Maharashtra,Medical Accessories,FOS_1691,925975963,Mod Active
842830769,Dealer_1692,Branch_83,411719,Pune,Maharashtra,Travel Agencies,FOS_1692,966758607,Mod Active
227764345,Dealer_1693,Branch_94,411517,Pune,Maharashtra,Crockery And House Hold Items,FOS_1693,959641334,Mod Active
906351209,Dealer_1694,Branch_18,411295,Pune,Maharashtra,High End Stationery,FOS_1694,904183695,Active
503110627,Dealer_1695,Branch_28,411665,Pune,Maharashtra,Apparels,FOS_1695,931525025,Mod Active
597786474,Dealer_1696,Branch_68,411815,Pune,Maharashtra,Toys,FOS_1696,927973570,Inactive
278091269,Dealer_1697,Branch_50,411066,Pune,Maharashtra,Power Tools,FOS_1697,952680963,Inactive
416448095,Dealer_1698,Branch_77,411283,Pune,Maharashtra,Tyres,FOS_1698,935551045,Mod Active
359028133,Dealer_1699,Branch_65,411420,Pune,Maharashtra,Sewing Machines.,FOS_1699,931333582,Active
277366828,Dealer_1700,Branch_96,411265,Pune,Maharashtra,Pets Accessories,FOS_1700,917423602,Active
834155409,Dealer_1701,Branch_68,411104,Pune,Maharashtra,Fine Dining/Organized Dining,FOS_1701,953424346,Active
620288883,Dealer_1702,Branch_96,411645,Pune,Maharashtra,E-Bike,FOS_1702,934612614,Active
179480544,Dealer_1703,Branch_28,411084,Pune,Maharashtra,Power Tools,FOS_1703,931509414,Inactive
460371254,Dealer_1704,Branch_50,411671,Pune,Maharashtra,Gyms And Spas,FOS_1704,967952886,Inactive
439688285,Dealer_1705,Branch_95,411248,Pune,Maharashtra,Car Accessories / Auto Ancillaries,FOS_1705,962699711,Mod Active
117271722,Dealer_1706,Branch_40,411748,Pune,Maharashtra,Power Tools,FOS_1706,910894846,Active
206983952,Dealer_1707,Branch_1,411218,Pune,Maharashtra,Spa And Salon,FOS_1707,968643329,Mod Active
179197717,Dealer_1708,Branch_6,411682,Pune,Maharashtra,Home Security Systems,FOS_1708,959847532,Mod Active
464067116,Dealer_1709,Branch_71,411292,Pune,Maharashtra,Power Backup,FOS_1709,924279440,Mod Active
338358140,Dealer_1710,Branch_23,411311,Pune,Maharashtra,Vehicle Care / Servicing,FOS_1710,976555991,Inactive
390221332,Dealer_1711,Branch_95,411111,Pune,Maharashtra,Hotels,FOS_1711,972037550,Inactive
103430372,Dealer_1712,Branch_95,411168,Pune,Maharashtra,Power Backup,FOS_1712,962207125,Active
177543354,Dealer_1713,Branch_33,411686,Pune,Maharashtra,Bike Accessories,FOS_1713,918887058,Inactive
545629827,Dealer_1714,Branch_46,411124,Pune,Maharashtra,Large Applainces,FOS_1714,938652565,Active
821402742,Dealer_1715,Branch_24,411007,Pune,Maharashtra,Travel Agencies,FOS_1715,957515477,Active
616611699,Dealer_1716,Branch_95,411311,Pune,Maharashtra,Insurance,FOS_1716,962126268,Mod Active
101802343,Dealer_1717,Branch_99,411896,Pune,Maharashtra,Eyewear,FOS_1717,919784812,Mod Active
947967983,Dealer_1718,Branch_65,411652,Pune,Maharashtra,Tyres,FOS_1718,921498778,Inactive
539475051,Dealer_1719,Branch_35,411903,Pune,Maharashtra,Cycles,FOS_1719,999463192,Inactive
252683769,Dealer_1720,Branch_34,411509,Pune,Maharashtra,Lighting,FOS_1720,978877340,Mod Active
391296047,Dealer_1721,Branch_47,411370,Pune,Maharashtra,Luggage,FOS_1721,949877434,Mod Active
965331010,Dealer_1722,Branch_89,411252,Pune,Maharashtra,Spa And Salon,FOS_1722,957439898,Mod Active
759031783,Dealer_1723,Branch_8,411848,Pune,Maharashtra,Pharmacy,FOS_1723,969391275,Active
149282603,Dealer_1724,Branch_45,411489,Pune,Maharashtra,Cycles,FOS_1724,952648921,Mod Active
450970122,Dealer_1725,Branch_43,411392,Pune,Maharashtra,Handicrafts,FOS_1725,933390703,Inactive
883649128,Dealer_1726,Branch_33,411965,Pune,Maharashtra,Spa And Salon,FOS_1726,901068666,Active
784581400,Dealer_1727,Branch_19,411017,Pune,Maharashtra,Power Backup,FOS_1727,976093638,Inactive
990715609,Dealer_1728,Branch_36,411759,Pune,Maharashtra,Apparels,FOS_1728,987600562,Active
251324777,Dealer_1729,Branch_84,411676,Pune,Maharashtra,Musical Instruments,FOS_1729,967459408,Active
624593515,Dealer_1730,Branch_14,411983,Pune,Maharashtra,Footwear,FOS_1730,952197405,Inactive
284868397,Dealer_1731,Branch_22,411735,Pune,Maharashtra,High End Stationery,FOS_1731,979798617,Inactive
980030448,Dealer_1732,Branch_23,411382,Pune,Maharashtra,Large Applainces,FOS_1732,945336250,Active
749434647,Dealer_1733,Branch_91,411641,Pune,Maharashtra,Insurance,FOS_1733,963246750,Active
837514681,Dealer_1734,Branch_93,411075,Pune,Maharashtra,Spa And Salon,FOS_1734,933500710,Active
901246012,Dealer_1735,Branch_77,411134,Pune,Maharashtra,E-Bike,FOS_1735,989269610,Mod Active
903428082,Dealer_1736,Branch_45,411615,Pune,Maharashtra,Others,FOS_1736,972320487,Mod Active
421084985,Dealer_1737,Branch_31,411242,Pune,Maharashtra,Crockery And House Hold Items,FOS_1737,964756186,Inactive
804769971,Dealer_1738,Branch_81,411468,Pune,Maharashtra,Bike Accessories,FOS_1738,973825641,Active
855093156,Dealer_1739,Branch_69,411888,Pune,Maharashtra,Watches,FOS_1739,960858227,Mod Active
369707156,Dealer_1740,Branch_58,411184,Pune,Maharashtra,Lighting,FOS_1740,902876955,Active
622380859,Dealer_1741,Branch_64,411279,Pune,Maharashtra,Pets Accessories,FOS_1741,997445988,Active
469338610,Dealer_1742,Branch_47,411024,Pune,Maharashtra,Diagnostics,FOS_1742,961724709,Inactive
139829116,Dealer_1743,Branch_8,411031,Pune,Maharashtra,Toys,FOS_1743,982567663,Mod Active
875014811,Dealer_1744,Branch_30,411373,Pune,Maharashtra,Travel Agencies,FOS_1744,905447427,Active
268749692,Dealer_1745,Branch_47,411379,Pune,Maharashtra,Paints And Hardware,FOS_1745,934954762,Inactive
958846151,Dealer_1746,Branch_75,411750,Pune,Maharashtra,E-Bike,FOS_1746,927778993,Active
359857562,Dealer_1747,Branch_23,411405,Pune,Maharashtra,E-Bike,FOS_1747,966979903,Active
465538181,Dealer_1748,Branch_92,411982,Pune,Maharashtra,Tyres,FOS_1748,917508586,Inactive
646779902,Dealer_1749,Branch_72,411381,Pune,Maharashtra,Small Appliances,FOS_1749,951474578,Mod Active
495799433,Dealer_1750,Branch_98,411213,Pune,Maharashtra,Home Security Systems,FOS_1750,971948491,Active
668809147,Dealer_1751,Branch_87,411781,Pune,Maharashtra,Lighting,FOS_1751,988854941,Active
831755033,Dealer_1752,Branch_25,411937,Pune,Maharashtra,LFR,FOS_1752,933204190,Inactive
361266690,Dealer_1753,Branch_83,411814,Pune,Maharashtra,Small Appliances,FOS_1753,910521127,Mod Active
182284640,Dealer_1754,Branch_11,411115,Pune,Maharashtra,Eyewear,FOS_1754,992919353,Mod Active
